,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
14103,128.15,38.85,0.14425012654299962,-0.11148507979110178,0.18485414678099232,-0.12027697251760117,0.22642656701600572,-0.11265194783749877,0.22915522829399038,-0.11482231959020339,0.23901440504900506,-0.11626455646199929,0.24323987301499983,-0.1163620289501992
14104,128.2,38.85,0.1367951804540155,-0.11665433634450295,0.17601915676200974,-0.12739191903040137,0.21724073071001726,-0.12125749323560342,0.219678822672023,-0.12341788495230333,0.22945825422701205,-0.1253255047446018,0.23371991353002386,-0.1255661909268042
14105,128.25,38.85,0.12898192103799033,-0.12102096553210373,0.16665377432499895,-0.13345334626379923,0.20738868333600635,-0.12872702987139917,0.20950722936001398,-0.1308792808801016,0.21914476855499743,-0.13319802163760386,0.22342499846399733,-0.13359020540359978
14106,128.3,38.85,0.12089993451098735,-0.12459320228860093,0.15685326367699304,-0.13837613860800246,0.1969645067160002,-0.13494360614139822,0.19873103611098486,-0.1370385802953038,0.20819841013897644,-0.13976051033060344,0.21248607938997566,-0.1402701048048982
14107,128.35,38.85,0.11269377884201504,-0.1272859925285985,0.14680455622001887,-0.14215461433030185,0.18619160376800892,-0.13981561720029845,0.1875738454519933,-0.14176989900670378,0.1968213419030178,-0.1448643285562028,0.20108881735799855,-0.14550321963670143
14108,128.4,38.85,0.10449707771198291,-0.1290574134525997,0.13670029387398586,-0.14468852303470214,0.17525779137798736,-0.14332833121460453,0.17628276886398453,-0.14506566214799932,0.1853151230079959,-0.14847668818800486,0.18954010690299583,-0.14923391586220447
14109,128.45,38.85,0.09645688804101837,-0.12997743305270149,0.12676329866400238,-0.14606438601390437,0.16442957855301188,-0.14551744828000324,0.1651645137790183,-0.14697996698150462,0.17390414880699723,-0.15061403031960197,0.17809126084202376,-0.15147521228690408
14110,128.5,38.85,0.08870524232199273,-0.13022589887400216,0.11715716292900424,-0.14650841601620357,0.15394705118501406,-0.14664937215760432,0.15439336507600387,-0.1478066513165004,0.16282204246098786,-0.1516383314658043,0.1669616901999973,-0.15262125526210468
14111,128.55,38.85,0.08129264015897775,-0.12989288002439991,0.10799777720998804,-0.14613011680430077,0.1438901452239918,-0.14683987696500367,0.14408115209499783,-0.14763355324659955,0.15222278711399895,-0.15168551974080202,0.15632464840800253,-0.1527383822454027
14112,128.6,38.85,0.07425177636201852,-0.1290780846150028,0.09932098507499632,-0.14530643035620017,0.13433788907900635,-0.1465120630841028,0.1343549441690186,-0.1469011363894026,0.1421568855849955,-0.15107669196590479,0.14620240047099742,-0.15218047048760042
14113,128.65,38.85,0.06759443442800261,-0.12799629166109838,0.09116288984898802,-0.1438189696126031,0.12527021728698173,-0.14552340733899882,0.12513643073600633,-0.1456043488676002,0.13268810846099655,-0.14993738804820111,0.136659793415987,-0.1510974165869996
14114,128.7,38.85,0.06129978231200539,-0.12659540996359908,0.0834765792150165,-0.1420526826907036,0.11674192225902402,-0.14412774994160316,0.11650929826799938,-0.14387224697170353,0.12376901574000954,-0.1482897936642047,0.12766412215600553,-0.14955688204440065
14115,128.75,38.85,0.0553351404630007,-0.12498898864370034,0.07624107191699636,-0.14000153200809962,0.1087122148800006,-0.14244679261030058,0.10842162643200481,-0.14186224966969974,0.1153809908200003,-0.14635908604950032,0.11919356724399677,-0.14768770330540093
14116,128.8,38.85,0.0496939409419781,-0.12318654943500462,0.06946096455797601,-0.13777687349130474,0.10112963625400084,-0.14050731591549948,0.100807579096994,-0.13965934609390018,0.10749820678398692,-0.14421101425710248,0.11124645948098077,-0.14560834583730298
14117,128.85,38.85,0.04435978314501199,-0.12126261752950285,0.0630997372520028,-0.1353779246893012,0.09399282216801907,-0.13839861503330297,0.09366890663801541,-0.1373018168124034,0.10005180169699202,-0.1419040955200046,0.10374475896500712,-0.14335747295179857
14118,128.9,38.85,0.03930606932499359,-0.11923221499380077,0.05710849739898549,-0.13282655958260392,0.08726280090399996,-0.13613993560019821,0.08694509812499973,-0.13482353056710394,0.0930606297550014,-0.13944582157009933,0.09667297798699792,-0.14095191354770265
14119,128.95,38.85,0.034513775864013496,-0.11705534787810024,0.051472384730004705,-0.13021918425420154,0.08090797340000222,-0.13376262690520235,0.08061050587602381,-0.13222900913820013,0.08647557038301557,-0.1368897485764009,0.09001618614200879,-0.1384521016859992
14120,129.0,38.85,0.02997145919499644,-0.11481603852779898,0.04618403985199393,-0.1275422599130991,0.0748997087850114,-0.13129533819910222,0.0746486488920084,-0.1295340877175022,0.08025281603801204,-0.13419347604520482,0.08373326744700194,-0.13581627057359924
14121,129.05,38.85,0.02567214459398315,-0.11240539697960372,0.04123754858198936,-0.1248644883363994,0.06923034348497481,-0.12871153189460216,0.06903938052698777,-0.12675810449380265,0.07438421874797996,-0.13144359644660142,0.07778678308199005,-0.1331110318160995
14122,129.1,38.85,0.021616868026001157,-0.11015915098930407,0.03650586025599978,-0.12226553029859843,0.06391380664800295,-0.12631890436190218,0.06376354129599804,-0.12415992280480026,0.0688537299540144,-0.1287646118758019,0.07218789620799271,-0.13046475424739867
14123,129.15,38.85,0.0177892291820001,-0.10762034076510218,0.03212145198398275,-0.11905973243879941,0.05889863368699366,-0.12335596111130087,0.058789165975980495,-0.12121412896460271,0.06365856937600256,-0.1258473176899031,0.06692046817798314,-0.12759319491980392
14124,129.2,38.85,0.014173853175009299,-0.10511657037449851,0.028020576762003202,-0.11620989417180283,0.05415826614500929,-0.12063225242170006,0.05411413872300841,-0.11838373605520047,0.05875774668200506,-0.12299240191789806,0.06195028263502422,-0.12477523107639854
